Password,Has Lowercase,Has Uppercase,Has Special Character,Length,Strength
t:ZP=',TRUE,TRUE,TRUE,6,Medium
h*0xsx$,TRUE,FALSE,TRUE,7,Medium
/"TDg/ka$U6uTIR,TRUE,TRUE,TRUE,15,Strong
jp#0zsMeUtE,TRUE,TRUE,TRUE,11,Strong
Z*%lWu/:P~uun,TRUE,TRUE,TRUE,13,Strong
hX2~MROS:8LK,TRUE,TRUE,TRUE,12,Strong
[P*z8^milRbRIgmo,TRUE,TRUE,TRUE,16,Strong
Lr3OC*n&p,TRUE,TRUE,TRUE,9,Strong
Yjrws(MK^3;k,TRUE,TRUE,TRUE,12,Strong
0uiv&Q9Q,TRUE,TRUE,TRUE,8,Strong
?{kvW}ie(l`,TRUE,TRUE,TRUE,11,Strong
",f_u\ST"")=",TRUE,TRUE,TRUE,10,Strong
(X(iS<K,TRUE,TRUE,TRUE,7,Medium
9?~}g_BLC5+=X,TRUE,TRUE,TRUE,13,Strong
XI~|7,FALSE,TRUE,TRUE,5,Weak
"""pe;UEu>}V<<g",TRUE,TRUE,TRUE,13,Strong
fNB_1c"Dq}r,TRUE,TRUE,TRUE,11,Strong
.@x1lo,TRUE,FALSE,TRUE,6,Medium
"],}H^c",TRUE,TRUE,TRUE,6,Medium
qY$7VY,TRUE,TRUE,TRUE,6,Medium
M@.%=>`d]T,TRUE,TRUE,TRUE,10,Strong
")D,om>!",TRUE,TRUE,TRUE,7,Medium
"WO>,",FALSE,TRUE,TRUE,4,Weak
le.G`$,TRUE,TRUE,TRUE,6,Medium
KlXI/-,TRUE,TRUE,TRUE,6,Medium
gpjcE]_P]i8i;'bT,TRUE,TRUE,TRUE,16,Strong
C@+&yYR|mqtI\,TRUE,TRUE,TRUE,13,Strong
Wdc'":lkk4f,TRUE,TRUE,TRUE,11,Strong
8WH,FALSE,TRUE,FALSE,3,Weak
sUtmBR[r,TRUE,TRUE,TRUE,8,Strong
GnIMiP+ZS{YuE1,TRUE,TRUE,TRUE,14,Strong
"""NRKf1*h.",TRUE,TRUE,TRUE,9,Strong
\#9|o^_?a-K!YvYj,TRUE,TRUE,TRUE,16,Strong
'wwBdL8b/2,TRUE,TRUE,TRUE,10,Strong
!F8IFJM=7C`S*@j9,TRUE,TRUE,TRUE,16,Strong
sf~^;:kU2,TRUE,TRUE,TRUE,9,Strong
#NAME?,TRUE,TRUE,TRUE,6,Medium
pps@]\9E$*Q/l(,TRUE,TRUE,TRUE,14,Strong
*"t=Pqikx\%A,TRUE,TRUE,TRUE,12,Strong
gcTVId&{!8;!|2l,TRUE,TRUE,TRUE,15,Strong
Bxq,TRUE,TRUE,FALSE,3,Weak
qxhYU{7&4yzuz;In,TRUE,TRUE,TRUE,16,Strong
")'7UBdCn8,Ub2?",TRUE,TRUE,TRUE,14,Strong
u+>r.-MRg&kc&,TRUE,TRUE,TRUE,13,Strong
18-,FALSE,FALSE,TRUE,3,Weak
80iDt'SlWg2,TRUE,TRUE,TRUE,11,Strong
D[G|hRaO<HCRwrT,TRUE,TRUE,TRUE,15,Strong
zx*e4:@`Q+D"YO5A,TRUE,TRUE,TRUE,16,Strong
"|eI,",TRUE,TRUE,TRUE,4,Weak
^RCkY_,TRUE,TRUE,TRUE,6,Medium
E#JC8<>.;{,FALSE,TRUE,TRUE,10,Medium
*A_x,TRUE,TRUE,TRUE,4,Weak
"OG,7/",FALSE,TRUE,TRUE,5,Weak
"""4_G",FALSE,TRUE,TRUE,4,Weak
vCw:z,TRUE,TRUE,TRUE,5,Weak
?9SJ#Sv>`gGYWOu,TRUE,TRUE,TRUE,15,Strong
Gp.=^ha5u,TRUE,TRUE,TRUE,9,Strong
.Cgx>>+=n!.p&9s,TRUE,TRUE,TRUE,15,Strong
IO|'J,FALSE,TRUE,TRUE,5,Weak
39#dJ.;>8_,TRUE,TRUE,TRUE,10,Strong
Z)IMF^.V,FALSE,TRUE,TRUE,8,Medium
vOAd,TRUE,TRUE,FALSE,4,Weak
3tdS{.i6=3,TRUE,TRUE,TRUE,10,Strong
/j@U-"*2p9hx=>,TRUE,TRUE,TRUE,14,Strong
I&LX;i/2lcCq,TRUE,TRUE,TRUE,12,Strong
#\^*pL@Q"m#:U+J\,TRUE,TRUE,TRUE,16,Strong
;"Y]k~V(/&APNM,TRUE,TRUE,TRUE,14,Strong
TUy]]zkxv=z,TRUE,TRUE,TRUE,11,Strong
)nq,TRUE,FALSE,TRUE,3,Weak
o9C<6,TRUE,TRUE,TRUE,5,Weak
AiU'=FD4,TRUE,TRUE,TRUE,8,Strong
"0zoWSuK0Ay}:;,yl",TRUE,TRUE,TRUE,16,Strong
\&0pW#+^OR<.P,TRUE,TRUE,TRUE,13,Strong
Y}R4?8,FALSE,TRUE,TRUE,6,Medium
s:mdG.7:kg^%,TRUE,TRUE,TRUE,12,Strong
"."",SsT$Sw,",TRUE,TRUE,TRUE,10,Strong
bF]`Wr5,TRUE,TRUE,TRUE,7,Medium
.]cQ-S,TRUE,TRUE,TRUE,6,Medium
H0^:",FALSE,TRUE,TRUE,5,Weak
tS(@|%;7,TRUE,TRUE,TRUE,8,Strong
K?6[(D=b`XR*C|Df,TRUE,TRUE,TRUE,16,Strong
5<3WILb7URr5Hf,TRUE,TRUE,TRUE,14,Strong
Jd"8@,TRUE,TRUE,TRUE,5,Weak
#]r?aSL_9_st,TRUE,TRUE,TRUE,12,Strong
")Q:\w,g@3)2Q'",TRUE,TRUE,TRUE,13,Strong
Hg`?L4(,TRUE,TRUE,TRUE,7,Medium
:jt3hAU[N,TRUE,TRUE,TRUE,9,Strong
l@m|QJ\`_7OhFS,TRUE,TRUE,TRUE,14,Strong
"tf=,lRh:6(>c_UU+",TRUE,TRUE,TRUE,16,Strong
NY@l;4M_=F,TRUE,TRUE,TRUE,10,Strong
t(4,TRUE,FALSE,TRUE,3,Weak
"kIA5kcex78,>",TRUE,TRUE,TRUE,12,Strong
RM<:,FALSE,TRUE,TRUE,4,Weak
oY_~5-]Ea_'0ud7,TRUE,TRUE,TRUE,15,Strong
b2YdeX.*_i*-\e,TRUE,TRUE,TRUE,14,Strong
h"cQ,TRUE,TRUE,TRUE,4,Weak
DX}qNu\,TRUE,TRUE,TRUE,7,Medium
IS|ys,TRUE,TRUE,TRUE,5,Weak
T]8NB%pH95k',TRUE,TRUE,TRUE,12,Strong
435OhqR&bo,TRUE,TRUE,TRUE,10,Strong
`{F\#ku,TRUE,TRUE,TRUE,7,Medium
&$yOfMHW9z8O[Pg%,TRUE,TRUE,TRUE,16,Strong
"Q,GdUE'pK\KN_",TRUE,TRUE,TRUE,13,Strong
{fDY+=5Ol*#Cg2'/,TRUE,TRUE,TRUE,16,Strong
=j#lEeK$%Np'YWL,TRUE,TRUE,TRUE,15,Strong
"C~a-)\3,f8r""Y%",TRUE,TRUE,TRUE,14,Strong
c!'u<A,TRUE,TRUE,TRUE,6,Medium
t/V0)~J;,TRUE,TRUE,TRUE,8,Strong
|jRhM2.W,TRUE,TRUE,TRUE,8,Strong
GQ17v]N,TRUE,TRUE,TRUE,7,Medium
"#'N,WYYK}V3n",TRUE,TRUE,TRUE,12,Strong
<27("/wGY&w(}p,TRUE,TRUE,TRUE,14,Strong
KA^^,FALSE,TRUE,TRUE,4,Weak
#NAME?,TRUE,TRUE,TRUE,8,Strong
uDA@+q6,TRUE,TRUE,TRUE,7,Medium
"Td$"",};o9m,",TRUE,TRUE,TRUE,11,Strong
LCo,TRUE,TRUE,FALSE,3,Weak
"_^6TK,27Beq^3m",TRUE,TRUE,TRUE,14,Strong
/!c8YM8{YYO~,TRUE,TRUE,TRUE,12,Strong
mqU.o89Afs?M-%WJ,TRUE,TRUE,TRUE,16,Strong
`n8SZbf48{``.,TRUE,TRUE,TRUE,13,Strong
2'_VF@ap[^,TRUE,TRUE,TRUE,10,Strong
",l(>~jy-=XksoZM",TRUE,TRUE,TRUE,15,Strong
_rT)/p8r,TRUE,TRUE,TRUE,8,Strong
"""'R",FALSE,TRUE,TRUE,3,Weak
$-yfK\'y,TRUE,TRUE,TRUE,8,Strong
OG1Ayw,TRUE,TRUE,FALSE,6,Medium
Cd]=Ci.-5n,TRUE,TRUE,TRUE,10,Strong
V2>=RtCjn^^,TRUE,TRUE,TRUE,11,Strong
ilz,TRUE,FALSE,FALSE,3,Weak
/nHoh-$U(b%0K<S,TRUE,TRUE,TRUE,15,Strong
S'z&ehx!vI:mu,TRUE,TRUE,TRUE,13,Strong
y#t{9j,TRUE,FALSE,TRUE,6,Medium
k2+&R0q!h,TRUE,TRUE,TRUE,9,Strong
"!dAWtwx2<,",TRUE,TRUE,TRUE,10,Strong
BU#>(s3Z\}Eg`R,TRUE,TRUE,TRUE,14,Strong
G;$x(Ld5[ao[H,TRUE,TRUE,TRUE,13,Strong
@Z\XCV^arsN8x7q,TRUE,TRUE,TRUE,15,Strong
55Q^HYH,FALSE,TRUE,TRUE,7,Medium
z.@"tvDV]oX<[,TRUE,TRUE,TRUE,13,Strong
$zK|[P,TRUE,TRUE,TRUE,6,Medium
sYv9ErXdE,TRUE,TRUE,FALSE,9,Medium
u)RQ\,TRUE,TRUE,TRUE,5,Weak
"ay5,6y#0kl",TRUE,FALSE,TRUE,10,Medium
vudrF/?JFe],TRUE,TRUE,TRUE,11,Strong
5EVJR8,FALSE,TRUE,FALSE,6,Medium
7S0EJ#>.,FALSE,TRUE,TRUE,8,Medium
U~6__v'L:Jg]6[t,TRUE,TRUE,TRUE,15,Strong
*wWq^G?),TRUE,TRUE,TRUE,8,Strong
s3`2X-|VVop?yb,TRUE,TRUE,TRUE,14,Strong
t?&Ni66,TRUE,TRUE,TRUE,7,Medium
lh+Vo[kx!GV!,TRUE,TRUE,TRUE,12,Strong
h4Dl\zcCa)`|'/hI,TRUE,TRUE,TRUE,16,Strong
@3{$!~D&F0,FALSE,TRUE,TRUE,10,Medium
!sjuVl,TRUE,TRUE,TRUE,6,Medium
C}5&j;(5&IY^j,TRUE,TRUE,TRUE,13,Strong
~r?].[F,TRUE,TRUE,TRUE,7,Medium
&Q`2mTDR&o4,TRUE,TRUE,TRUE,11,Strong
_Ek|o"zJF,TRUE,TRUE,TRUE,9,Strong
cCJ[6C+IR,TRUE,TRUE,TRUE,9,Strong
}5lcjE<wWc,TRUE,TRUE,TRUE,10,Strong
Xm/pD/&5D=,TRUE,TRUE,TRUE,10,Strong
uD4|B;,TRUE,TRUE,TRUE,6,Medium
]ifv?4Xn,TRUE,TRUE,TRUE,8,Strong
$Fjb/7c,TRUE,TRUE,TRUE,7,Medium
APZ)g3,TRUE,TRUE,TRUE,6,Medium
"GnT1WpLf;Q,@&?1L",TRUE,TRUE,TRUE,16,Strong
c~salar,TRUE,FALSE,TRUE,7,Medium
l^av$+[$yX5||,TRUE,TRUE,TRUE,13,Strong
/m6J%^{-=ljajx,TRUE,TRUE,TRUE,14,Strong
GP/CCtD,TRUE,TRUE,TRUE,7,Medium
*==,FALSE,FALSE,TRUE,3,Weak
Q64ENB=w]Ol,TRUE,TRUE,TRUE,11,Strong
"""I',+wVa",TRUE,TRUE,TRUE,8,Strong
"n8,aG0O~>""eH",TRUE,TRUE,TRUE,12,Strong
;/02K,FALSE,TRUE,TRUE,5,Weak
0[L;[&9u"VCj|,TRUE,TRUE,TRUE,13,Strong
|_46Pc.3x;@,TRUE,TRUE,TRUE,11,Strong
dQy,TRUE,TRUE,FALSE,3,Weak
bR}wUp~D2R,TRUE,TRUE,TRUE,10,Strong
3^1u<hSnR`p|,TRUE,TRUE,TRUE,12,Strong
\vRz9HhF,TRUE,TRUE,TRUE,8,Strong
nwl'Sq,TRUE,TRUE,TRUE,6,Medium
0"Uyfuh#qv@g,TRUE,TRUE,TRUE,12,Strong
9{{:c\__e7i8:3,TRUE,FALSE,TRUE,14,Medium
",=q~g1f",TRUE,FALSE,TRUE,7,Medium
I*Np>F5,TRUE,TRUE,TRUE,7,Medium
"iULZ,O:m\1v:c{",TRUE,TRUE,TRUE,14,Strong
fk>`+JZo,TRUE,TRUE,TRUE,8,Strong
QNDG'Xz9.v]@,TRUE,TRUE,TRUE,12,Strong
.&"<sx8DO9,TRUE,TRUE,TRUE,10,Strong
C5A1cI&<&*a<+,TRUE,TRUE,TRUE,13,Strong
KtC]hGWe/,TRUE,TRUE,TRUE,9,Strong
3D=~[.MX-8,FALSE,TRUE,TRUE,10,Medium
}Lp5,TRUE,TRUE,TRUE,4,Weak
GoLzP[Ndy%UFhmq\,TRUE,TRUE,TRUE,16,Strong
u'ex:*2i*ve,TRUE,FALSE,TRUE,11,Medium
>7#L$K]O',FALSE,TRUE,TRUE,9,Medium
Jrp81Y,TRUE,TRUE,FALSE,6,Medium
Iw`[xD%:x,TRUE,TRUE,TRUE,9,Strong
1Pahi*JDDECs&,TRUE,TRUE,TRUE,13,Strong
[:_Y$$Mo.v-,TRUE,TRUE,TRUE,11,Strong
)tLY,TRUE,TRUE,TRUE,4,Weak
|DPK~,FALSE,TRUE,TRUE,5,Weak
!@$&,FALSE,FALSE,TRUE,4,Weak
n6Mqp-9Y5}9e^,TRUE,TRUE,TRUE,13,Strong
e=e2h(o,TRUE,FALSE,TRUE,7,Medium
InD,TRUE,TRUE,FALSE,3,Weak
G;Bi~q~#ux}*P,TRUE,TRUE,TRUE,13,Strong
w$"RU/dt#yX,TRUE,TRUE,TRUE,11,Strong
7lsN,TRUE,TRUE,FALSE,4,Weak
Go:G%,TRUE,TRUE,TRUE,5,Weak
#?Yan3"PFWWEJi,TRUE,TRUE,TRUE,14,Strong
3IX,FALSE,TRUE,FALSE,3,Weak
Bq*,TRUE,TRUE,TRUE,3,Weak
Q!%k=BG38C@,TRUE,TRUE,TRUE,11,Strong
Y\pv4}79ZH-xko,TRUE,TRUE,TRUE,14,Strong
YZY0c]j3Gl~XbK,TRUE,TRUE,TRUE,14,Strong
}zyruioj,TRUE,FALSE,TRUE,8,Medium
XAi\3v[2sw+t,TRUE,TRUE,TRUE,12,Strong
V6i[|Iqoa"t&#<C,TRUE,TRUE,TRUE,15,Strong
N-L,FALSE,TRUE,TRUE,3,Weak
^HB,FALSE,TRUE,TRUE,3,Weak
O|C~l^BHx*3E,TRUE,TRUE,TRUE,12,Strong
"[G.p)c,1",TRUE,TRUE,TRUE,8,Strong
-_yOW9'qlD1&4qbz,TRUE,TRUE,TRUE,16,Strong
#fzf]<1NB3}=Cq,TRUE,TRUE,TRUE,14,Strong
w'I~+WM63B~Xt,TRUE,TRUE,TRUE,13,Strong
)ba,TRUE,FALSE,TRUE,3,Weak
%Kb,TRUE,TRUE,TRUE,3,Weak
"@3)x,F#yj3",TRUE,TRUE,TRUE,10,Strong
B>I0M,FALSE,TRUE,TRUE,5,Weak
J&dfyI{ofri,TRUE,TRUE,TRUE,11,Strong
Hu'ea-J:ru(f}*,TRUE,TRUE,TRUE,14,Strong
:nb,TRUE,FALSE,TRUE,3,Weak
P8i`|_X(z,TRUE,TRUE,TRUE,9,Strong
_~d,TRUE,FALSE,TRUE,3,Weak
obE|}s,TRUE,TRUE,TRUE,6,Medium
uup?]1],TRUE,FALSE,TRUE,7,Medium
Prl9f^18,TRUE,TRUE,TRUE,8,Strong
ZXx,TRUE,TRUE,FALSE,3,Weak
;%Cutp1>MB?;*}I*,TRUE,TRUE,TRUE,16,Strong
azb0WC'x`xL^,TRUE,TRUE,TRUE,12,Strong
FOTbc3$#pH288,TRUE,TRUE,TRUE,13,Strong
$=o,TRUE,FALSE,TRUE,3,Weak
Y%|I'XS!I]9H.,FALSE,TRUE,TRUE,13,Medium
lKL%QI,TRUE,TRUE,TRUE,6,Medium
4rQ*2a$j9GM:sP3c,TRUE,TRUE,TRUE,16,Strong
`t9(:aWqt;Nxke45,TRUE,TRUE,TRUE,16,Strong
)qJ|ab,TRUE,TRUE,TRUE,6,Medium
zDf*B,TRUE,TRUE,TRUE,5,Weak
+TwE)1<C,TRUE,TRUE,TRUE,8,Strong
u=&6,TRUE,FALSE,TRUE,4,Weak
#Mel:}Ox,TRUE,TRUE,TRUE,8,Strong
xVCp,TRUE,TRUE,FALSE,4,Weak
?[2H^"(+|*.!J5,FALSE,TRUE,TRUE,14,Medium
hH#n,TRUE,TRUE,TRUE,4,Weak
"Vr,(<",TRUE,TRUE,TRUE,5,Weak
6ALm"_&ku>#mjS+$,TRUE,TRUE,TRUE,16,Strong
"w{sXS),8zoA>X",TRUE,TRUE,TRUE,13,Strong
"j,{.y(tK2X|p_q",TRUE,TRUE,TRUE,14,Strong
<po,TRUE,FALSE,TRUE,3,Weak
kzG2,TRUE,TRUE,FALSE,4,Weak
[_HOFbD%:Bu'A:0,TRUE,TRUE,TRUE,15,Strong
oR8#Lo\_L[hI,TRUE,TRUE,TRUE,12,Strong
{^vqlH'>S;(y#,TRUE,TRUE,TRUE,13,Strong
drfU^OszY{w$N,TRUE,TRUE,TRUE,13,Strong
7yW%i<Rs>n-@ynK,TRUE,TRUE,TRUE,15,Strong
Pi~!|~AcTT6_4,TRUE,TRUE,TRUE,13,Strong
Y|}eY-C}LS,TRUE,TRUE,TRUE,10,Strong
a@u\,TRUE,FALSE,TRUE,4,Weak
"A2_z}l,'Y&_X~F\",TRUE,TRUE,TRUE,15,Strong
isFXJ*j)_8\HMFw,TRUE,TRUE,TRUE,15,Strong
kT{a<ruN9i1S,TRUE,TRUE,TRUE,12,Strong
;ig98+8nS6QVZ_&,TRUE,TRUE,TRUE,15,Strong
uiNZJvK;Zj~2%i-b,TRUE,TRUE,TRUE,16,Strong
{A_QdsO9*A7~%YI,TRUE,TRUE,TRUE,15,Strong
1SICN~,FALSE,TRUE,TRUE,6,Medium
WXo.!G`ulAu4,TRUE,TRUE,TRUE,12,Strong
"hLINkECu,",TRUE,TRUE,TRUE,9,Strong
0s4]0,TRUE,FALSE,TRUE,5,Weak
&>fZvdBAJeiR,TRUE,TRUE,TRUE,12,Strong
"]Pjn""b]&7,lZ|",TRUE,TRUE,TRUE,13,Strong
G7g_GM9sV,TRUE,TRUE,TRUE,9,Strong
7}zk5\E0:n}xjf,TRUE,TRUE,TRUE,14,Strong
^a18B`T7Zh,TRUE,TRUE,TRUE,10,Strong
<#Ef1=2ko,TRUE,TRUE,TRUE,9,Strong
6w{_8xvM\tp,TRUE,TRUE,TRUE,11,Strong
:O~$I>1J_sZ=Klku,TRUE,TRUE,TRUE,16,Strong
yec>c(b$tiz,TRUE,FALSE,TRUE,11,Medium
~ttpx.t\4zuoh,TRUE,FALSE,TRUE,13,Medium
+H`H"9%*,FALSE,TRUE,TRUE,8,Medium
v>3\R,TRUE,TRUE,TRUE,5,Weak
yA!Vv,TRUE,TRUE,TRUE,5,Weak
(9X]H+d&x0Gx.N,TRUE,TRUE,TRUE,14,Strong
a/:>(_Q|"M!AyI,TRUE,TRUE,TRUE,14,Strong
.g<HIYBZ,TRUE,TRUE,TRUE,8,Strong
VG/;=,FALSE,TRUE,TRUE,5,Weak
O%9RC#/lnD!,TRUE,TRUE,TRUE,11,Strong
hdL,TRUE,TRUE,FALSE,3,Weak
nx>E"X,TRUE,TRUE,TRUE,6,Medium
RBYC)HXIB^&N,FALSE,TRUE,TRUE,12,Medium
d]CEe(I,TRUE,TRUE,TRUE,7,Medium
{pd,TRUE,FALSE,TRUE,3,Weak
BY98MY\jaz:0GaeJ,TRUE,TRUE,TRUE,16,Strong
;i).X(TMg>{AELm,TRUE,TRUE,TRUE,15,Strong
";pW,Y<l""Q:Mm=]",TRUE,TRUE,TRUE,14,Strong
duL,TRUE,TRUE,FALSE,3,Weak
yxUcHj/"a_y{]q+4,TRUE,TRUE,TRUE,16,Strong
xIuw^~K,TRUE,TRUE,TRUE,7,Medium
A\Qf~qM,TRUE,TRUE,TRUE,7,Medium
Eee$,TRUE,TRUE,TRUE,4,Weak
A_y.7E6E*o$qK:,TRUE,TRUE,TRUE,14,Strong
<EDtcWQgfv2*F`W,TRUE,TRUE,TRUE,15,Strong
Ho\<~F2,TRUE,TRUE,TRUE,7,Medium
Kco{CK!gz+K,TRUE,TRUE,TRUE,11,Strong
kZDFCXRC9;BoF`]H,TRUE,TRUE,TRUE,16,Strong
p;i[*,TRUE,FALSE,TRUE,5,Weak
"y|8i>K$,t",TRUE,TRUE,TRUE,9,Strong
y#U1?gf,TRUE,TRUE,TRUE,7,Medium
-#]q[,TRUE,FALSE,TRUE,5,Weak
"-Dsn[u,G3>.0[",TRUE,TRUE,TRUE,13,Strong
+(&Z_2[,FALSE,TRUE,TRUE,7,Medium
<rQPTVmAeD*"6,TRUE,TRUE,TRUE,13,Strong
8_E2SFa:.t/}ywo,TRUE,TRUE,TRUE,15,Strong
O+T?0soTWGS!),TRUE,TRUE,TRUE,13,Strong
]sRT$1&OcxL^"Z,TRUE,TRUE,TRUE,14,Strong
R#hrQ($<,TRUE,TRUE,TRUE,8,Strong
\a2}~^hZ,TRUE,TRUE,TRUE,8,Strong
"L#i{YOhbd,m;",TRUE,TRUE,TRUE,12,Strong
Xl`_H,TRUE,TRUE,TRUE,5,Weak
uweutfe61c([=*C,TRUE,TRUE,TRUE,15,Strong
@RB&*T*wC<}^\,TRUE,TRUE,TRUE,13,Strong
~{iKbnPt`G+5,TRUE,TRUE,TRUE,12,Strong
"|{]|,.|6+5X_d2w",TRUE,TRUE,TRUE,15,Strong
X%1/*#tjn5n`/kOp,TRUE,TRUE,TRUE,16,Strong
q}Im;[4wNo`N,TRUE,TRUE,TRUE,12,Strong
5Tz}oDhH2};Eh={,TRUE,TRUE,TRUE,15,Strong
e6}j82L4pbFybR,TRUE,TRUE,TRUE,14,Strong
"]'_^KY,",FALSE,TRUE,TRUE,7,Medium
":\@8,>w39",TRUE,FALSE,TRUE,9,Medium
"m=wm^uC{,=E*)+$W",TRUE,TRUE,TRUE,16,Strong
"jAw,?Ac_fW0S",TRUE,TRUE,TRUE,12,Strong
*N.yRr>:MB-pJ{eH,TRUE,TRUE,TRUE,16,Strong
7FBK/SzwL,TRUE,TRUE,TRUE,9,Strong
1>%EQxEg8c6.}LhS,TRUE,TRUE,TRUE,16,Strong
g2`}DV3A1Y,TRUE,TRUE,TRUE,10,Strong
|~0>J:a\PAmBh6h8,TRUE,TRUE,TRUE,16,Strong
vtY{NS$,TRUE,TRUE,TRUE,7,Medium
N]^_PsK[Q.7!i%,TRUE,TRUE,TRUE,14,Strong
S??O^!.,FALSE,TRUE,TRUE,7,Medium
GRG-<Ky"Y]K,TRUE,TRUE,TRUE,11,Strong
]EOFVktDl]d,TRUE,TRUE,TRUE,11,Strong
'qEJ3y7z'R=>,TRUE,TRUE,TRUE,12,Strong
\Q0[|s'e,TRUE,TRUE,TRUE,8,Strong
Rd#zT,TRUE,TRUE,TRUE,5,Weak
":u,xvu``GU*4V}",TRUE,TRUE,TRUE,14,Strong
E6Cf'2#,TRUE,TRUE,TRUE,7,Medium
z8Nv/_cnt)3CIQ/,TRUE,TRUE,TRUE,15,Strong
%J/CV$#!E,FALSE,TRUE,TRUE,9,Medium
~@yec|5jwWW\,TRUE,TRUE,TRUE,12,Strong
",}EoQ",TRUE,TRUE,TRUE,5,Weak
&Ib=p21,TRUE,TRUE,TRUE,7,Medium
K{&CWb,TRUE,TRUE,TRUE,6,Medium
1HFBu.L9ye<j,TRUE,TRUE,TRUE,12,Strong
wd>zTW.o]jx51pM,TRUE,TRUE,TRUE,15,Strong
./6RK9wj:(GU?,TRUE,TRUE,TRUE,13,Strong
K.}DxY~t#I,TRUE,TRUE,TRUE,10,Strong
!Wu1K4IiW&r,TRUE,TRUE,TRUE,11,Strong
M&"-;)|O<0hu,TRUE,TRUE,TRUE,12,Strong
^mTMj^nEW/=yn0a_,TRUE,TRUE,TRUE,16,Strong
Id%.e9j}Ki7,TRUE,TRUE,TRUE,11,Strong
yEg|c@B,TRUE,TRUE,TRUE,7,Medium
r8lE%#h`Z%>cc4,TRUE,TRUE,TRUE,14,Strong
|q/,TRUE,FALSE,TRUE,3,Weak
O|\4,FALSE,TRUE,TRUE,4,Weak
}"a,TRUE,FALSE,TRUE,3,Weak
y(Q+"YsWHp$"J,TRUE,TRUE,TRUE,13,Strong
V0_bUPk|#l39*,TRUE,TRUE,TRUE,13,Strong
Bz?=n,TRUE,TRUE,TRUE,5,Weak
9'ypm3j}3Q,TRUE,TRUE,TRUE,10,Strong
E;!>)I@8]Z.,FALSE,TRUE,TRUE,11,Medium
lSf5Ka6S#0,TRUE,TRUE,TRUE,10,Strong
@25L?b!"T,TRUE,TRUE,TRUE,9,Strong
^XE[,FALSE,TRUE,TRUE,4,Weak
Y41O?[rmvCx,TRUE,TRUE,TRUE,11,Strong
E'Y>_=&q;Z<7=p%i,TRUE,TRUE,TRUE,16,Strong
7{I(fXDEsA|6,TRUE,TRUE,TRUE,12,Strong
Jz9k4}/|hN#dz,TRUE,TRUE,TRUE,13,Strong
&<;,FALSE,FALSE,TRUE,3,Weak
"q,K,];%67~2{+C",TRUE,TRUE,TRUE,14,Strong
SeD]RFV4sFqF0,TRUE,TRUE,TRUE,13,Strong
r6YC:,TRUE,TRUE,TRUE,5,Weak
V7/GQ=;:3"Xu&DH>,TRUE,TRUE,TRUE,16,Strong
([gcPu2D8xL#U{BB,TRUE,TRUE,TRUE,16,Strong
H#$M@X<OZ,FALSE,TRUE,TRUE,9,Medium
g9T2=yb6A,TRUE,TRUE,TRUE,9,Strong
>_Y5q;UT,TRUE,TRUE,TRUE,8,Strong
N6}Zx=,TRUE,TRUE,TRUE,6,Medium
~g0KhEx@b$!r}!,TRUE,TRUE,TRUE,14,Strong
\&euH:uS'0{k,TRUE,TRUE,TRUE,12,Strong
Rq]%bu@%-b,TRUE,TRUE,TRUE,10,Strong
!S}D+BJ)xn,TRUE,TRUE,TRUE,10,Strong
(zPwn[)w,TRUE,TRUE,TRUE,8,Strong
vc?<gEg=,TRUE,TRUE,TRUE,8,Strong
A.gPC_L|'q,TRUE,TRUE,TRUE,10,Strong
~tz"oWN9j,TRUE,TRUE,TRUE,9,Strong
jc5gIBzM9KYMgyM+,TRUE,TRUE,TRUE,16,Strong
GEv3QA/=,TRUE,TRUE,TRUE,8,Strong
xu`2m$)J,TRUE,TRUE,TRUE,8,Strong
1[cCy"V,TRUE,TRUE,TRUE,7,Medium
<G$vRZ:5n%)FG,TRUE,TRUE,TRUE,13,Strong
WzCQ=r%]gY'Va-F",TRUE,TRUE,TRUE,16,Strong
NxN>WqFO_W"t9(,TRUE,TRUE,TRUE,14,Strong
2xN'+|V,TRUE,TRUE,TRUE,7,Medium
^&e/<t,TRUE,FALSE,TRUE,6,Medium
0i\`I"5G,TRUE,TRUE,TRUE,8,Strong
\ebd}[7[,TRUE,FALSE,TRUE,8,Medium
T>=",FALSE,TRUE,TRUE,4,Weak
AVl-^b(pygi+'JF,TRUE,TRUE,TRUE,15,Strong
^%+k6?u},TRUE,FALSE,TRUE,8,Medium
v6;R[V5yR\&Kj,TRUE,TRUE,TRUE,13,Strong
C2}E-ZorU#X6f{@.,TRUE,TRUE,TRUE,16,Strong
oACZH'U4p>N3Wyj,TRUE,TRUE,TRUE,15,Strong
(fE@#j,TRUE,TRUE,TRUE,6,Medium
|+w}WL)lv,TRUE,TRUE,TRUE,9,Strong
ISu&eWPp6/zT@,TRUE,TRUE,TRUE,13,Strong
zC5Fbu,TRUE,TRUE,FALSE,6,Medium
['f^,TRUE,FALSE,TRUE,4,Weak
B;VyG,TRUE,TRUE,TRUE,5,Weak
"mg*YD5pbxV,Bn",TRUE,TRUE,TRUE,13,Strong
aMJ$3wNx-3,TRUE,TRUE,TRUE,10,Strong
MdYNA;8se+U,TRUE,TRUE,TRUE,11,Strong
"&,]^oF%ogq1G",TRUE,TRUE,TRUE,12,Strong
p62z,TRUE,FALSE,FALSE,4,Weak
